EMPLID,Name,AcademicPlan,Grad Year
6619498,"axnku,vnqra",F100-2208,19-20
9991457,"wvufl,fehnc",F100-2208,20-21
8948089,"njlrr,ireps",F100-2208,20-21
6573375,"oqyyb,qopqs",F100-2208,20-21
2849214,"lwbfi,ksahw",F100-2208,19-20
1518911,"adhsv,eiwjq",F100-2208,20-21
6604162,"hdgdv,zkluv",F100-2208,20-21
2870573,"gabmm,uzqtb",F100-2208,19-20
4307811,"xpptm,vywtq",F100-2208,19-20
3454997,"jjenk,fubek",F100-2208,20-21
9626978,"mdain,mwidk",F100-2208,19-20
7571360,"fwfbh,lohtd",F100-2208,19-20
3864958,"gasut,jshxi",F100-2208,20-21
8990578,"iocgp,vmwev",F100-2208,20-21
8537843,"jshme,bpekb",F100-2208,19-20
0560615,"qyidb,rifnt",F100-2208,20-21
0052229,"mcoku,yhcmw",F100-2208,19-20
6399126,"gvdbs,hqcmg",F100-2208,19-20
8708521,"szrqf,zzkjw",F100-2208,19-20
8213850,"btfvp,pdven",F100-2208,19-20
5729090,"svirk,mkfyj",F100-2208,19-20
6071441,"clsoq,gpsvg",F100-2208,20-21
1280934,"fyyhs,kqrdv",F100-2208,20-21
0670454,"jkafx,bjkek",F100-2208,20-21
9230981,"isswo,ccfpb",F100-2208,19-20
7373762,"jsnwq,bbyov",F100-2208,20-21
7436169,"emwiy,zfbul",F100-2208,20-21
0438696,"wqida,grqca",F100-2208,19-20
5660167,"fhgzh,rxhhg",F100-2208,19-20
7152600,"axwrn,hxlls",F100-2208,20-21
3794653,"mgyxi,ojnwy",F100-2208,19-20
6044712,"nypol,iljak",F100-2208,20-21
9962726,"ufvig,gsoyg",F100-2208,20-21
9544993,"liygj,jagjy",F100-2208,20-21
6590784,"wioob,hznif",F100-2208,20-21
9134733,"lfxiu,kyopm",F100-2208,20-21
3198396,"opcpv,zflwz",F100-2208,19-20
1446707,"potem,aiasj",F100-2208,19-20
8633804,"xxqoo,vlrvi",F100-2208,19-20
8902351,"hbagg,xnvsc",F100-2208,20-21
7987270,"lvsev,vrdlt",F100-2208,19-20
3430776,"qpkps,zhhdm",F100-2208,20-21
8136754,"klicj,vemtu",F100-2208,20-21
4658872,"hotgh,erpow",F100-2208,20-21
0266594,"tezjf,luvha",F100-2208,20-21
9593453,"lobwk,hiyme",F100-2208,19-20
0712742,"mmesl,twtfm",F100-2208,19-20
9247817,"qyjbp,xewef",F100-2208,20-21
4645502,"pgcou,lmpkq",F100-2208,20-21
4782862,"ouweg,nrlob",F100-2208,19-20
6274062,"wecev,rgzui",F100-2208,20-21
5711159,"roucg,rfoej",F100-2208,19-20
8243123,"ptppz,dxcoo",F100-2208,20-21
1479975,"jbbmx,gngul",F100-2208,20-21
4251620,"zomgg,kxvnc",F100-2208,20-21
5881136,"novrr,aplpx",F100-2208,19-20
1479016,"mudau,allmn",F100-2208,20-21
6587997,"dtvrr,fbtha",F100-2208,19-20
9504853,"mnxhq,carqa",F100-2208,20-21
0620839,"aqila,rsgnn",F100-2208,19-20
5652087,"edzut,halzp",F100-2208,19-20
7896932,"aipso,sjolx",F100-2208,20-21
4520299,"ngaur,uapnk",F100-2208,20-21
0179715,"inqjr,grzhd",F100-2208,19-20
2773405,"cjnga,wabjq",F100-2208,20-21
4196433,"eogrp,bpiml",F100-2208,19-20
1027033,"aywdt,aoxsp",F100-2208,20-21
9420103,"chbna,qqzee",F100-2208,20-21
6685317,"dwegy,bswqy",F100-2208,19-20
9883641,"xcvwa,hvmpv",F100-2208,19-20
0160885,"kgvsr,rpddr",F100-2208,19-20
7182098,"uzuvg,kduxq",F100-2208,20-21
1889387,"gfxox,fzkld",F100-2208,20-21
8737784,"jvyoi,ybndp",F100-2208,19-20
0106194,"ujcve,hbexn",F100-2208,20-21
6755720,"hmphv,gzvsk",F100-2208,19-20
8980680,"lwmse,cyxgb",F100-2208,19-20
7755587,"cjfeu,fykdz",F100-2208,20-21
2995125,"szspb,pbopp",F100-2208,19-20
6111094,"wvqsz,cqjot",F100-2208,19-20
5665326,"feckc,yryxi",F100-2208,20-21
6020368,"adazq,uomic",F100-2208,20-21
6536208,"lxohd,dxmuj",F100-2208,19-20
8389819,"fpcxq,ihepw",F100-2208,19-20
2726953,"zufra,asvvy",F100-2208,20-21
4348502,"lqpws,twjoz",F100-2208,19-20
4716097,"zqqtd,wjziw",F100-2208,19-20
6747622,"fdzur,ptbst",F100-2208,19-20
2634275,"wsxuj,mzjtu",F100-2208,19-20
0646429,"teasu,cedfl",F100-2208,19-20
2280401,"kvqmx,jfhvx",F100-2208,19-20
0626424,"dymso,tjsvp",F100-2208,20-21
2914344,"mjgzm,ytzqi",F100-2208,19-20
5950603,"turvu,csnww",F100-2208,19-20
8050179,"woigc,fyhpe",F100-2208,19-20
4871707,"phrrn,eduay",F100-2208,19-20
6741388,"wuweg,wwjro",F100-2208,20-21
4859090,"gvjne,vtnco",F100-2208,20-21
0449336,"wsjnd,jtjfd",F100-2208,20-21
3855655,"ekjvf,dspew",F100-2208,20-21
6082234,"vgprp,aatbo",F100-2208,19-20
6145933,"vlmgw,xgizt",F100-2208,19-20
2778317,"niltv,rycqa",F100-2208,20-21
5056966,"dqtcm,uizby",F100-2208,20-21
5074759,"fnxrc,gnzcd",F100-2208,19-20
8718960,"bupjw,viskv",F100-2208,20-21
4395555,"luzgn,pgkuw",F100-2208,19-20
9008199,"weywf,sdiff",F100-2208,19-20
8745094,"rjeyt,zxnpo",F100-2208,19-20
9326155,"jmdni,vuuek",F100-2208,20-21
8058507,"uivma,lrlkc",F100-2208,19-20
7796622,"slnbj,mssxw",F100-2208,19-20
4817939,"qxyow,bnzpb",F100-2208,19-20
4747214,"gztph,sarwn",F100-2208,19-20
3803954,"dicpl,xihzm",F100-2208,20-21
2855399,"eezgz,cyrku",F100-2208,19-20
7259820,"cuwir,usbzm",F100-2208,19-20
3765229,"fhmny,lixqx",F100-2208,19-20
7457862,"jbgtk,clcmo",F100-2208,20-21
0830408,"atezb,cqoxh",F100-2208,19-20
6321196,"qjpzp,rterh",F100-2208,20-21
3724901,"jhowd,tthrj",F100-2208,19-20
3773697,"gpxil,jmjnl",F100-2208,20-21
3776505,"bvsas,yfybu",F100-2208,20-21
3132696,"fvthe,mzggs",F100-2208,20-21
9257964,"fbkbu,tlxer",F100-2208,19-20
1538158,"lhvvc,qxntv",F100-2208,20-21
3102127,"jlzbs,hmluu",F100-2208,20-21
8698068,"czesa,ogrlf",F100-2208,20-21
2032071,"kprhf,ucapf",F100-2208,20-21
9815348,"ijruz,bqbcm",F100-2208,20-21
2210640,"ddemh,epcgb",F100-2208,19-20
6612503,"ikyjy,fbsba",F100-2208,19-20
8949914,"mxnfr,rhnxn",F100-2208,20-21
6989116,"ivxej,idawn",F100-2208,20-21
2018829,"xyjjv,ifqwu",F100-2208,19-20
3857855,"uvwxb,zowke",F100-2208,19-20
4382162,"gvuoh,wlyue",F100-2208,19-20
2671923,"rzdsk,zdvic",F100-2208,20-21
0510251,"agdue,mpnff",F100-2208,20-21
6713068,"rnwlk,hhnkq",F100-2208,20-21
0517697,"gijhf,ckonf",F100-2208,20-21
5191867,"lsfzp,ijsey",F100-2208,20-21
7154956,"hhfty,ivail",F100-2208,20-21
1408406,"bdmon,pvsvm",F100-2208,20-21
8808010,"dxyvv,fhgcl",F100-2208,20-21
4449969,"odybr,nwbmz",F100-2208,20-21
9731587,"fnbsk,pdsyi",F100-2208,20-21
4593964,"qesih,baqxf",F100-2208,19-20
7360564,"ehxth,zhqmk",F100-2208,20-21
7334864,"sdjzq,svpwa",F100-2208,19-20
7886739,"dydzl,mkyju",F100-2208,20-21
6574409,"oqfuo,ykxko",F100-2208,19-20
1101796,"ciylo,jlwlv",F100-2208,19-20
9830550,"ecdat,yhnqx",F100-2208,20-21
5941753,"inwfu,lzsvr",F100-2208,20-21
6583728,"idhgs,xjlrs",F100-2208,19-20
4870743,"krdhm,gaihe",F100-2208,20-21
4667581,"emvug,oibfe",F100-2208,20-21
8691022,"lyzog,lewmv",F100-2208,20-21
6552653,"fbpxp,uzlvc",F100-2208,20-21
2983272,"kbvjq,qvpsz",F100-2208,20-21
4046206,"fogzh,eojzx",F100-2208,19-20
6243536,"fliqj,fovwe",F100-2208,20-21
3266179,"eqche,ivgoo",F100-2208,20-21
4869218,"rkdca,tgaig",F100-2208,20-21
7477160,"virlk,xuyxc",F100-2208,19-20
3521924,"ysdxo,qrtje",F100-2208,20-21
6895484,"imllb,cuyfe",F100-2208,19-20
3677235,"crqxd,vgrvf",F100-2208,19-20
9931046,"srqta,uzjdm",F100-2208,19-20
4030590,"ukqhj,onhrj",F100-2208,20-21
7186511,"ewpim,vseki",F100-2208,19-20
2149064,"tzlfs,papov",F100-2208,19-20
5678883,"jagjt,oyqjq",F100-2208,19-20
1106944,"ukqkl,xqowd",F100-2208,19-20
6825922,"kyxhe,lsudw",F100-2208,19-20
1673749,"qodsu,tlwte",F100-2208,20-21
9481289,"ewczw,bkgew",F100-2208,19-20
6442732,"rwswh,giptb",F100-2208,20-21
1470823,"zmyth,uuuau",F100-2208,19-20
5872405,"pxcon,rudka",F100-2208,20-21
5808694,"nxvpz,yzhcr",F100-2208,19-20
0668732,"oxzpq,fztem",F100-2208,19-20
2934654,"uvuao,xhnru",F100-2208,19-20
8698792,"ngrgp,ilick",F100-2208,20-21
4068547,"nlyid,kgxxs",F100-2208,19-20
9333935,"knwti,rfudp",F100-2208,20-21
6219277,"ynezh,xwaoh",F100-2208,20-21
6601467,"jwhwg,ewrvy",F100-2208,19-20
1222569,"rgykx,hkoyo",F100-2208,20-21
7457765,"bsehx,xonzp",F100-2208,19-20
5773082,"suqii,ncyqo",F100-2208,20-21
9511566,"narys,uyldp",F100-2208,20-21
0528562,"dhmny,lptax",F100-2208,19-20
6348925,"knhxu,iciyf",F100-2208,20-21
2226909,"ijnbm,ikrnd",F100-2208,19-20
1410187,"gigxs,zzbqh",F100-2208,20-21
5556210,"piwyt,miawi",F100-2208,20-21
5279728,"fzfea,plwak",F100-2208,19-20
9864765,"vzzsr,kcvon",F100-2208,19-20
2661602,"rmyfn,lovcb",F100-2208,19-20
4183206,"alapx,eclfd",F100-2208,20-21
9727234,"yjibg,rtwko",F100-2208,19-20
9609291,"mugpp,fmezt",F100-2208,19-20
7389907,"suobc,dzzvh",F100-2208,19-20
0566458,"heojd,akfiv",F100-2208,20-21
4297457,"uuuee,eumiy",F100-2208,19-20
9649857,"egkdt,tfifp",F100-2208,20-21
0493601,"pxoby,vvwiv",F100-2208,20-21
0368458,"redzd,ulktz",F100-2208,19-20
9508421,"fraht,gchjd",F100-2208,20-21
5970890,"iuopf,qfjgs",F100-2208,19-20
1053383,"amhxa,gbkln",F100-2208,20-21
4924366,"mpbjn,avthm",F100-2208,20-21
0747800,"zndgy,dulql",F100-2208,19-20
6474378,"kvepw,rfpvs",F100-2208,20-21
0447665,"iylju,fyhjf",F100-2208,19-20
2847310,"bcmiu,cblyh",F100-2208,20-21
2854891,"ugwpx,bxdaq",F100-2208,19-20
7423762,"qydku,rlfmf",F100-2208,19-20
6397266,"bbndp,hmqhu",F100-2208,19-20
5347553,"wxykr,jvhtg",F100-2208,20-21
4304803,"kknyf,oucko",F100-2208,20-21
9846802,"hjkfi,jhysq",F100-2208,19-20
1919134,"dhbvq,htues",F100-2208,19-20
4129237,"rszbs,pnnqd",F100-2208,19-20
1408702,"kpqgp,lhock",F100-2208,20-21
3153263,"qghdw,hhvtp",F100-2208,19-20
1087168,"jzqmp,sscis",F100-2208,20-21
9533166,"hbbee,dpxcj",F100-2208,19-20
0093030,"vsnfl,koqam",F100-2208,19-20
5656656,"rsrrz,xidsf",F100-2208,19-20
3576807,"sjqlc,ommfu",F100-2208,19-20
1741582,"xljvq,doqsa",F100-2208,20-21
8122358,"bzsua,sjrqe",F100-2208,20-21
2219807,"zfymh,igers",F100-2208,20-21
3794197,"otcoz,yifzg",F100-2208,20-21
8907696,"tbwqf,zuksr",F100-2208,19-20
9884519,"ddhzv,njvpx",F100-2208,20-21
9474162,"ayqxr,pnisp",F100-2208,20-21
6766118,"cpilu,ijupo",F100-2208,20-21
1019016,"gorig,humhj",F100-2208,19-20
9155161,"gwlfl,gwjad",F100-2208,19-20
5073259,"hhnvr,qmouf",F100-2208,19-20
4228755,"ijfqq,zymvj",F100-2208,19-20
5503847,"qoadu,snrqn",F100-2208,20-21
4163797,"wikvh,yaeec",F100-2208,19-20
2836406,"etbyb,goeot",F100-2208,20-21
8933665,"ndvbk,wtydk",F100-2208,20-21
2876317,"shozv,mgjmk",F100-2208,20-21
6191797,"cmlxl,nemyf",F100-2208,19-20
6470879,"dxrfa,odcqv",F100-2208,19-20
5559099,"awkxv,xqbad",F100-2208,20-21
2979423,"warbo,ytout",F100-2208,20-21
9785033,"qrrlw,nikgj",F100-2208,19-20
0640999,"unzru,gduzl",F100-2208,20-21
4241580,"oqtkv,qzdof",F100-2208,20-21
5698947,"depru,xrlrq",F100-2208,19-20
8200827,"besuu,glydj",F100-2208,19-20
4316301,"tlryh,pqvkr",F100-2208,20-21
7926049,"rjira,gjdks",F100-2208,19-20
7063247,"kwtgx,mdjxs",F100-2208,19-20
8810866,"eknxm,osdof",F100-2208,19-20
8871253,"yrubt,lxnon",F100-2208,19-20
8880588,"biaio,upqlb",F100-2208,19-20
0625357,"mupvw,mvoro",F100-2208,19-20
3461637,"ldznc,ovjtp",F100-2208,19-20
8597797,"rokdm,uddlf",F100-2208,20-21
6945392,"ktybj,juyhu",F100-2208,20-21
0324489,"yjfnq,zcubf",F100-2208,20-21
1405304,"vkrvl,owndc",F100-2208,20-21
0225313,"xhoqd,edhnp",F100-2208,19-20
2552829,"oqmpf,jgbzt",F100-2208,20-21
5091853,"dkllz,tebhc",F100-2208,19-20
9899725,"qidjq,hrqwu",F100-2208,20-21
8440976,"xdipz,omamc",F100-2208,20-21
0000338,"owggg,tkcgo",F100-2208,19-20
2657626,"pkbll,dibyi",F100-2208,20-21
6852983,"cqzor,scuiy",F100-2208,19-20
2480354,"kioxp,vixji",F100-2208,20-21
9524201,"htrqv,mowjr",F100-2208,19-20
0295189,"znplp,aewmb",F100-2208,20-21
8667989,"lxhgz,bjzem",F100-2208,19-20
0767284,"tfkrt,lijam",F100-2208,19-20
7099056,"qcter,heina",F100-2208,19-20
7910680,"srwua,ftckb",F100-2208,19-20
7568350,"olvvf,pthmb",F100-2208,19-20
0644040,"kwzlq,ijklv",F100-2208,19-20
0293300,"reyrl,zilwf",F100-2208,19-20
3915127,"cblnh,fjffy",F100-2208,19-20
3310194,"tcdes,iajpy",F100-2208,19-20
0981486,"jyyhe,mbiir",F100-2208,20-21
2409347,"oqapn,rdohm",F100-2208,19-20
5506442,"vknqu,qpohg",F100-2208,19-20
3523482,"pyjgt,utthv",F100-2208,19-20
9669343,"benjc,pgttd",F100-2208,20-21
9277469,"ebjbx,hdvad",F100-2208,19-20
7097034,"xfbgn,zclnv",F100-2208,20-21
0447431,"wfcxf,gwgpb",F100-2208,20-21
9445806,"ahmyg,nosyg",F100-2208,19-20
3805465,"abhsi,hgbqs",F100-2208,19-20
0104059,"eyugl,zsuzh",F100-2208,20-21
4307329,"dqqst,hheit",F100-2208,19-20
5543891,"xfzrh,rejuf",F100-2208,20-21
9099478,"ujtig,hwgwt",F100-2208,20-21
3047260,"rncyo,xhkyr",F100-2208,20-21
6517407,"tjbgs,borcb",F100-2208,19-20
9098670,"eokqb,nbzwi",F100-2208,19-20
2432982,"xhsnh,jnwmv",F100-2208,20-21
1295910,"jaowb,agwak",F100-2208,20-21
0304256,"rkkzl,mikhe",F100-2208,20-21
5153429,"igghp,vodmk",F100-2208,20-21
2392347,"iqlfr,wxici",F100-2208,20-21
2451266,"krcst,jjbed",F100-2208,20-21
5338407,"qmxjj,mhyab",F100-2208,20-21
5511994,"ajwse,rnceh",F100-2208,20-21
8971793,"sjoiw,abvff",F100-2208,20-21
0955195,"krmne,vtosg",F100-2208,20-21
4150639,"oeggo,nnqqa",F100-2208,20-21
9031400,"njboy,dqhol",F100-2208,20-21
8503207,"lieyj,wgidx",F100-2208,19-20
6656659,"mdfkw,ofuux",F100-2208,20-21
9712194,"wvnbd,ypluw",F100-2208,19-20
4858926,"pifcv,kmvhv",F100-2208,19-20
2777552,"ldquh,owmws",F100-2208,20-21
3361777,"clbxq,paszm",F100-2208,20-21
5419972,"efjdm,cxjoa",F100-2208,20-21
5296619,"pqdhv,oyuwy",F100-2208,20-21
5882028,"dfxsu,edzkv",F100-2208,19-20
2616305,"wwlbs,oryuh",F100-2208,20-21
6907182,"pgmjv,fzqhx",F100-2208,19-20
1174463,"soouv,kgjzk",F100-2208,19-20
0701689,"repsy,iehat",F100-2208,20-21
0217187,"pwvnx,pryog",F100-2208,20-21
0119218,"ngyaf,ibccy",F100-2208,20-21
8825061,"haifj,yyxys",F100-2208,20-21
8139301,"dghpb,hxtml",F100-2208,20-21
6261682,"yuukp,cklqd",F100-2208,19-20
6467878,"lhvzy,lzjdu",F100-2208,20-21
8592982,"owkny,phdup",F100-2208,20-21
9475494,"sjouw,yqfkv",F100-2208,20-21
3942811,"yyfho,diaxl",F100-2208,20-21
9001389,"askji,ystds",F100-2208,20-21
5323304,"pnfbs,zjbiq",F100-2208,19-20
4907669,"qvnjz,beaqg",F100-2208,20-21
9639236,"tthhb,zfdyg",F100-2208,20-21
2989229,"xgsnz,wojwr",F100-2208,19-20
9287679,"mawvh,tprep",F100-2208,20-21
1527756,"frbdy,fctlo",F100-2208,19-20
9411249,"lgriw,nncnj",F100-2208,20-21
1146796,"sbvvn,lcdrp",F100-2208,19-20
1504076,"fyzjo,ttmxh",F100-2208,20-21
4794296,"oudxg,fjuxg",F100-2208,19-20
0548563,"rtlsu,ayjcz",F100-2208,20-21
7517876,"yjlqe,qqjcu",F100-2208,19-20
8978297,"ynpfv,ikpmp",F100-2208,19-20
3615331,"dwlfe,gcvvv",F100-2208,19-20
3236970,"ayoid,kblll",F100-2208,19-20
4521185,"qlloj,hmllo",F100-2208,20-21
5824419,"engvl,xnfdb",F100-2208,19-20
0131942,"tiaak,emcxj",F100-2208,19-20
8215717,"nzzpv,vwisn",F100-2208,20-21
6605144,"gtphp,iqfly",F100-2208,20-21
8668599,"ywcmd,sekeg",F100-2208,19-20
9775884,"rckbm,aozir",F100-2208,19-20
5848061,"lllqr,ssfih",F100-2208,19-20
9589153,"zjaoh,htsuw",F100-2208,20-21
2617548,"xrrdz,helfp",F100-2208,19-20
6655846,"szlux,xyhuy",F100-2208,19-20
6675844,"inkhv,pztjk",F100-2208,19-20
8594250,"xozkw,uohyj",F100-2208,20-21
7640843,"xosby,cwrvf",F100-2208,20-21
9234088,"kuaut,rsyow",F100-2208,19-20
1457261,"nkiku,cezcy",F100-2208,19-20
4523718,"qbciv,eqdap",F100-2208,20-21
7341792,"usyvh,jipzx",F100-2208,19-20
9039759,"vedfl,ymyzp",F100-2208,20-21
9993245,"fzhua,izeci",F100-2208,20-21
4356226,"kvqol,zctrt",F100-2208,20-21
1375013,"egocv,qbipi",F100-2208,20-21
1953314,"phsnk,dpmwe",F100-2208,19-20
4148864,"iheol,entrx",F100-2208,19-20
1824060,"rvdfd,ixymq",F100-2208,20-21
7387537,"iamwe,zbgwc",F100-2208,19-20
7137841,"eixym,xfbwm",F100-2208,20-21
2127788,"ssbts,ynuwz",F100-2208,19-20
8241069,"tbbrz,weimk",F100-2208,19-20
2407087,"oicys,cjprg",F100-2208,19-20
5745117,"yqoxz,feclk",F100-2208,20-21
2712047,"fwrny,elrlj",F100-2208,20-21
0884521,"xxvfo,yhthw",F100-2208,20-21
7984576,"ohaho,fipro",F100-2208,19-20
3853165,"slyrk,jcbib",F100-2208,19-20
3703008,"syjrb,haqio",F100-2208,20-21
3988810,"bhesh,xxwrq",F100-2208,20-21
7762570,"rkyoi,wnsey",F100-2208,19-20
7634303,"ghrji,pdapi",F100-2208,20-21
3428402,"hqrxx,nczor",F100-2208,20-21
3350494,"dwuhk,iqfpp",F100-2208,19-20
4639516,"sakpc,kwubh",F100-2208,19-20
9116207,"gsayh,tpgvo",F100-2208,19-20
1213053,"lhirg,mvvca",F100-2208,20-21
1220759,"oglzc,hgnwr",F100-2208,19-20
8984954,"ydext,uqlyf",F100-2208,20-21
8334803,"rinfq,tsoct",F100-2208,19-20
6917874,"kbtxm,cmtvx",F100-2208,20-21
1907049,"jqgmo,itjxu",F100-2208,20-21
1683431,"wvumq,kcupn",F100-2208,19-20
2868071,"jamxw,imeok",F100-2208,20-21
8539593,"lusou,ewgrv",F100-2208,20-21
2209415,"kdocd,vkttd",F100-2208,20-21
4941031,"ipbtd,zitgs",F100-2208,19-20
0858924,"kdadr,vthac",F100-2208,20-21
8969004,"tbxfx,ffosq",F100-2208,19-20
5651025,"twsbr,ifzse",F100-2208,20-21
3855788,"leioi,fclie",F100-2208,20-21
0258510,"mirni,qeuhe",F100-2208,19-20
8484235,"sumag,draxt",F100-2208,19-20
9041914,"yajdr,ddlfa",F100-2208,20-21
1780833,"tlasc,wjncq",F100-2208,20-21
1636392,"uxxjj,dlwbi",F100-2208,20-21
1651281,"xmavb,sjvwz",F100-2208,19-20
4401614,"kssgi,crzff",F100-2208,19-20
1479234,"oygtd,iwpqz",F100-2208,20-21
7867487,"krhup,vwsob",F100-2208,19-20
2898573,"ftpjm,ddxzk",F100-2208,20-21
3738974,"kupnc,coveb",F100-2208,20-21
8428896,"phowa,bzyxq",F100-2208,19-20
2989097,"bnnxq,ownso",F100-2208,20-21
3126341,"dnrpk,eihyg",F100-2208,19-20
7353633,"gvjls,wsxgl",F100-2208,19-20
3631370,"yryyr,zxfpt",F100-2208,20-21
4209285,"vzynw,bhhdf",F100-2208,19-20
4494495,"yyjxc,tlhue",F100-2208,19-20
2810111,"lswyt,rjzvl",F100-2208,20-21
6703054,"oosvi,avalb",F100-2208,19-20
3368676,"fpqud,pekzr",F100-2208,19-20
1831241,"ctdpj,cxjro",F100-2208,19-20
7928896,"ngkos,adonk",F100-2208,19-20
9642952,"csrjm,ffzqy",F100-2208,20-21
1045965,"lfpms,yffte",F100-2208,20-21
6734263,"inwew,nnsfx",F100-2208,20-21
9200983,"mrwpm,ydusd",F100-2208,20-21
3877139,"sbkkv,hzfsc",F100-2208,20-21
2179690,"ukncq,gksfn",F100-2208,20-21
5345653,"zathv,kdevp",F100-2208,20-21
8912523,"zhsob,zguoy",F100-2208,20-21
4957305,"nlwtc,xbfgm",F100-2208,19-20
7475039,"hockt,yzbwf",F100-2208,20-21
3248639,"hnfip,wolwb",F100-2208,19-20
2887758,"kanbv,nfboh",F100-2208,19-20
9664051,"etrxm,dnxad",F100-2208,19-20
6448125,"kodga,lhgwr",F100-2208,19-20
1978900,"kgsej,oylns",F100-2208,19-20
2807839,"einrk,ylotc",F100-2208,19-20
7519516,"gylny,imdhr",F100-2208,19-20
9183697,"vjsav,jiqfn",F100-2208,20-21
9111030,"jkgyd,swfjw",F100-2208,19-20
5132220,"mqnts,zymas",F100-2208,19-20
2933534,"ekhfs,egkuw",F100-2208,19-20
4991597,"bkhsq,bzxpa",F100-2208,20-21
8402184,"lddzv,lvrzj",F100-2208,19-20
7352747,"puxug,zawpi",F100-2208,20-21
4994824,"tckdb,notqt",F100-2208,20-21
1446008,"jjxdi,shlep",F100-2208,20-21
4660865,"xuafl,repcu",F100-2208,19-20
4253487,"tgchg,rvuno",F100-2208,20-21
7978664,"echjy,gocsr",F100-2208,20-21
3021531,"nvlqf,trtxz",F100-2208,20-21
0489796,"cffaa,rjbkr",F100-2208,20-21
5885933,"mlahj,mvxpg",F100-2208,19-20
8467054,"pfvbw,xzkjm",F100-2208,20-21
0667917,"aagnc,wqybn",F100-2208,20-21
5816910,"tcwmj,xvvct",F100-2208,19-20
1938612,"ilges,obejv",F100-2208,19-20
4271475,"xrziw,svnuc",F100-2208,20-21
2427087,"kehsu,kehig",F100-2208,20-21
0410056,"qoscw,jmxmn",F100-2208,20-21
2705090,"yonew,foiov",F100-2208,20-21
8296694,"dhusr,peyua",F100-2208,19-20
4872503,"qlxcn,fajiv",F100-2208,20-21
5046510,"ezofg,nchgu",F100-2208,20-21
4055746,"pynpx,rwmyj",F100-2208,20-21
6533112,"atcoz,guzjg",F100-2208,19-20
6064499,"dzdfl,zdkzn",F100-2208,20-21
4998300,"ywzvy,xirnn",F100-2208,19-20
1429296,"hnlnq,fsdgo",F100-2208,20-21
4769377,"nkmdk,kptzt",F100-2208,20-21
8660443,"hbbcu,lgcom",F100-2208,20-21
3430782,"phopg,haokj",F100-2208,19-20
3867044,"nyhyj,iuslf",F100-2208,20-21
8458555,"afwgx,mnbio",F100-2208,19-20
5024446,"srvrq,bxkkg",F100-2208,19-20
9691897,"sffqa,fquvw",F100-2208,20-21
3251720,"okmjj,zrpzo",F100-2208,19-20
1099051,"syhoj,nafwh",F100-2208,20-21
3415492,"ldhzb,nzaik",F100-2208,19-20
3365824,"epmvr,oeucu",F100-2208,20-21
5757276,"grmtp,louqe",F100-2208,20-21
7574120,"gxljb,ncsag",F100-2208,20-21
1008093,"wrdco,jqhqy",F100-2208,20-21
1705736,"eoqwl,qnhvq",F100-2208,20-21
7232165,"mtpkt,edgax",F100-2208,19-20
7786959,"sdlis,fyjih",F100-2208,20-21
7604926,"rdfpz,irhya",F100-2208,19-20
6858566,"yikiv,excfm",F100-2208,19-20
4733222,"lvbil,sbvjx",F100-2208,20-21
5833896,"tmkmk,vxdsp",F100-2208,19-20
4630566,"fasyo,ydiez",F100-2208,20-21
1781295,"ffvwd,hrbev",F100-2208,19-20
8934017,"phfre,lbvkd",F100-2208,19-20
8900310,"isrml,ejnoq",F100-2208,20-21
3270792,"bmatr,kwhfv",F100-2208,19-20
2730309,"ntjgf,gfqkk",F100-2208,19-20
1855441,"srrgd,bhafe",F100-2208,19-20
4435405,"xpxqi,qakht",F100-2208,20-21
7268529,"yvcwx,ffaee",F100-2208,20-21
2091424,"czyur,wstfs",F100-2208,19-20
0262557,"kyxwa,nvcdu",F100-2208,19-20
3893428,"vlzqk,uljoi",F100-2208,20-21
3897280,"ntwge,uiiwg",F100-2208,20-21
7517266,"duggl,tthff",F100-2208,20-21
1025398,"brprf,kbuha",F100-2208,20-21
0025208,"rlmwz,peqiy",F100-2208,20-21
3373253,"ibpqd,lvyon",F100-2208,20-21
1170471,"jeifi,mwrxq",F100-2208,19-20
5403060,"tjysz,yudmf",F100-2208,19-20
7644762,"hombn,wifmb",F100-2208,19-20
4093049,"izjrx,zkzhg",F100-2208,19-20
3698753,"mwzgh,jqcij",F100-2208,20-21
1691418,"mchgx,ssrdt",F100-2208,19-20
7080044,"tzgry,xsdtt",F100-2208,19-20
8572788,"dtuta,aqjrl",F100-2208,20-21
4439573,"xdpmt,bqsel",F100-2208,20-21
7527575,"uneeu,wwxia",F100-2208,19-20
0058508,"qogcq,nuiiu",F100-2208,20-21
9610418,"nsyta,bfrnf",F100-2208,20-21
6156787,"wsjfk,iqpnm",F100-2208,19-20
9725430,"bdlcr,ydjpy",F100-2208,20-21
3486114,"voiqf,unrbc",F100-2208,20-21
9997993,"dnlcs,jhenu",F100-2208,19-20
9559690,"ycvjx,zrdhy",F100-2208,19-20
0045965,"herie,ucrrn",F100-2208,19-20
9700368,"mgrri,tnzcb",F100-2208,19-20
1523134,"iafut,antqi",F100-2208,19-20
9193281,"qlzpk,upcnm",F100-2208,20-21
7414446,"krbkz,incyp",F100-2208,20-21
8575314,"vnjyp,ikvbk",F100-2208,19-20
2930815,"dgxyn,rpnle",F100-2208,20-21
5694084,"xrrti,unxru",F100-2208,19-20
1300581,"frdir,yulrh",F100-2208,20-21
0827600,"vwbrw,qrpey",F100-2208,19-20
